song_id,song_name,author,confidence,status,basis,sources,researched_on
292,Rakshakudaa Yesu Prabho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
293,Yesu Raajugaa Vachchuchunnaadu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
294,Bhaaratha Desha Suvaartha,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
295,Sthuthiki Paathruda Yesayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
296,Nee Rakthame Nee Rakthame,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
297,Ne Yesuni Vembadinthunani,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
298,Gunde Nindaa Yesu Unte,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
299,Maranamu Gelichenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
300,Aadiyanthamu Leni Vaadaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
301,Naa Aashala Pallaki,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
302,Karige Koduku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
303,Hosanna Hosannaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
304,Samayamu Poneeyaka,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
305,Enduko Devaa Inthati Premaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
306,Naa Praanamaa Aelane,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
307,Enaleni Prema (Oohinchagalanaa),,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
308,Neekasaadhyamainadi Ediyu Ledu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
309,Innellu Ilalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
310,Seeyonu Paatalu Santhoshamugaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
311,Mammentho Preminchaavu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
312,Yesu Parishuddha Naamamunaku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
313,Aaraadhana Adhika Sthothramu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
314,Yeshu Masih,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
315,Siluvalo Bali Aina,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
316,Prema Yesuni Prema,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
317,Ninnu Kaapaadu Devudu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
318,Siluva Dhyaanam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
319,Aa Dari Chere Daare Kanaraadu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
320,Yehovaa Yire,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
321,Gaganamu Cheelchukoni,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
322,Sundarudaa Athishayudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
323,Devaa Nee Thalampulu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
324,Neevu Thappa Naaku Ilalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
325,Thappipoyina Gorre,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
326,Parishuddhaathmudaa Neeke Vandanam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
327,Nenu Thaggaali Yesu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
328,Raaju Puttenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
329,Hallelooyaa Yesu Prabhun,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
330,Nesthamaa Priya Nesthamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
331,Lokamanthata Velugu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
332,Paavuramaa Nee Prema,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
333,Yesanna Swaramannaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
334,Jeevinthu Nenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
335,Prabhuvaa Neeve Naadu Sharanam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
336,Devaa Nee Goppa Kaaryamulan,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
337,Neeve Naa Thodu Unnaavayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
338,Naa Praanamaa Naa Samasthamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
339,Neeku Saati Evaru Leru,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
340,Sarva Srushtiloni,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
341,Kannulundi Choodaleva,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
342,Choochithive Naa Kanneetini,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
343,O Praardhanaa Supraardhanaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
344,Thaaraa Velisenu Ee Vela,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
345,Hallelooyaa Paadedaaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
346,Randi Uthsaahinchi Paadudamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
347,Chali Raathiri Eduru Choose,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
348,Aalayamlo Praveshinchandi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
349,Halellooyaa Aanandame,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
350,Sakalamu Cheyu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
351,Vandanaalu Yesu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
352,Maargamu Choopumu Intiki,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
353,Naa Praanamaa Sannuthinchumaa (Yehovaa),,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
354,Aasheervaadam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
355,Nee Krupa Chaalunu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
356,Prathigaa (Yesu Yesu),,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
357,Entha Manchi Devudavayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
358,Keerthinthunu Nee Naamamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
359,Sthothrabali Arpinchedhamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
360,Aahaa Aanandame,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
361,Yesu Prabhuve,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
362,Yesu Unte Chaalu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
363,Parama Thandri Neeke Sthothram,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
364,Kaapaade Devudu Yesayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
365,Lekkinchaleni Sthothramul,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
366,Varninchalenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
367,Nammakamaina Naa Prabhu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
368,Naa Pere Theliyani Prajalu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
369,Naakentho Aanandam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
370,Maranamu Nannemi Cheyaledu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
371,Paralokamlo Unna Maa Yesu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
372,Jeevithaanthamu Ne Neetho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
373,Kontha Yedamu Neevainaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
374,Nee Chethitho Nannu Pattuko,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
375,Adhigadhigo Alladhigo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
376,Vachchindi Vachchindi Vachchindi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
377,Devuni Goppa Mahimanu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
378,Nee Preme Naaku Chaalayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
379,Viluvainadi Nee Jeevitham,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
380,Ae Thegulu Nee Gudaaramu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
381,Maayaa Loka Chaayallona,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
382,Raajula Raaju,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
383,Yesayyaa Naa Hrudayaabhilaasha,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
384,Sthuthiyinchedaa Nee Naamam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
385,Yehova Naa Aashrayam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
386,Thuppu Patti Povuta Kante,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
387,Raajula Raajaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
388,Naa Deva Prabhuvaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
389,Thoorupu Dikkuna Chukka Butte,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
390,Yesu Manchi Devudu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
391,Yehovaa Naa Kaapari (Loyalalo),,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
392,Yesu Ninnu Nenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
393,Devaa Nee Aathmanu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
394,Vidheyathake Ardhamu Cheppina,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
395,Nee Chethi Kaaryamulu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
396,Tharachi Tharachi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
397,Krupalanu Thalanchuchu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
398,Kattelapai Nee Shareeram,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
399,Maarpu Chendavaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
400,Raare Choothamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
401,Choopula Valana Kaligedi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
402,Shaashwathamaa Ee Deham,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
403,Parama Thandri,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
404,Ekkado Manasu Vellipoyindi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
405,Bhakthulaaraa Smariyinchedamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
406,Aananda Thailaabhishekamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
407,Tharaalu Maarinaa Yugaalu Maarinaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
408,Hrudayapoorvaka Aaraadhana,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
409,Andamaina Kshanamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
410,Aakashaana Thaara Okati,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
411,Parugetthedaa Parugetthedaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
412,Junti Thene Dhaarala Kannaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
